d_m,x_m,y_m,psi_rad,k_radpm,v_mps,a_mps2
17.1796127,25.0122869,7.0073065,1.6849429,-0.1096779,8.0000000,0.0000000
17.3793756,24.8135857,6.9866921,1.6635853,-0.1041496,8.0000000,0.0000000
17.5791386,24.6145187,6.9702185,1.6433180,-0.0987808,8.0000000,0.0000000
17.7789015,24.4151552,6.9576755,1.6241156,-0.0935121,8.0000000,0.0000000
17.9786645,24.2155753,6.9488581,1.6059513,-0.0883386,8.0000000,0.0000000
18.1784274,24.0159012,6.9435656,1.5888067,-0.0833293,8.0000000,0.0000000
18.3781903,23.8161512,6.9415974,1.5726553,-0.0784141,8.0000000,0.0000000
18.5779533,23.6163765,6.9427587,1.5574722,-0.0735902,8.0000000,0.0000000
18.7777162,23.4166741,6.9468568,1.5432396,-0.0689201,8.0000000,0.0000000
18.9774791,23.2170294,6.9537046,1.5299335,-0.0643302,8.0000000,0.0000000
19.1772421,23.0174735,6.9631182,1.5175330,-0.0598178,8.0000000,0.0000000
19.3770050,22.8180739,6.9749149,1.5060216,-0.0554439,8.0000000,0.0000000
19.5767680,22.6188011,6.9889204,1.4953784,-0.0511410,8.0000000,0.0000000
19.7765309,22.4196726,7.0049620,1.4855852,-0.0469059,8.0000000,0.0000000
19.9762938,22.2207216,7.0228676,1.4766285,-0.0427732,8.0000000,0.0000000
20.1760568,22.0219200,7.0424736,1.4684944,-0.0386724,8.0000000,0.0000000
20.3758197,21.8232755,7.0636149,1.4611760,-0.0346004,8.0000000,0.0000000
20.5755827,21.6247847,7.0861289,1.4546635,-0.0306028,8.0000000,0.0000000
20.7753456,21.4264326,7.1098563,1.4489486,-0.0266149,8.0000000,0.0000000
20.9751085,21.2282172,7.1346369,1.4440298,-0.0226286,8.0000000,0.0000000
21.1748715,21.0301040,7.1603113,1.4399604,-0.0181119,8.0000000,0.0000000
21.3746344,20.8320904,7.1867014,1.4368005,-0.0134571,8.0000000,0.0000000
21.5743973,20.6341585,7.2136221,1.4345907,-0.0086665,8.0000000,0.0000000
21.7741603,20.4362554,7.2408877,1.4333426,-0.0038286,8.0000000,0.0000000
21.9739232,20.2383823,7.2683032,1.4330646,0.0010773,8.0000000,0.0000000
22.1736862,20.0405135,7.2956746,1.4337763,0.0060502,8.0000000,0.0000000
22.3734491,19.8425929,7.3228087,1.4354917,0.0111242,8.0000000,0.0000000
22.5732120,19.6446224,7.3495016,1.4382230,0.0162419,8.0000000,0.0000000
22.7729750,19.4465734,7.3755510,1.4419827,0.0214016,8.0000000,0.0000000
22.9727379,19.2484011,7.4007548,1.4467792,0.0266201,8.0000000,0.0000000
23.1725009,19.0501053,7.4249035,1.4526188,0.0318506,8.0000000,0.0000000
23.3722638,18.8516623,7.4477897,1.4595047,0.0370916,8.0000000,0.0000000
23.5720267,18.6530498,7.4692056,1.4674382,0.0423370,8.0000000,0.0000000
23.7717897,18.4542673,7.4889406,1.4764170,0.0475383,8.0000000,0.0000000
23.9715526,18.2553031,7.5067874,1.4864289,0.0526977,8.0000000,-2.4960095
24.1713155,18.0561677,7.5225384,1.4974709,0.0578548,7.9374290,-9.4810597
24.3710785,17.8568622,7.5359872,1.5095379,0.0629194,7.6951186,-9.3647308
24.5708414,17.6573936,7.5469305,1.5226052,0.0678855,7.4480466,-9.3251365
24.7706044,17.4578154,7.5551721,1.5365838,0.0720708,7.1935920,-9.1036737
24.9703673,17.2581291,7.5605321,1.5516241,0.0805818,6.9361814,-8.7438773
25.1701302,17.0583641,7.5626713,1.5689687,0.0933595,6.6796113,-7.9330142
25.3698932,16.8586171,7.5610067,1.5901274,0.1185036,6.4379937,-6.9966712
25.5696561,16.6589544,7.5546027,1.6166389,0.1498246,6.2171063,-5.9841139
25.7694191,16.4595858,7.5422184,1.6502596,0.1862828,6.0217608,-5.8165580
25.9691820,16.2607725,7.5225504,1.6890878,0.2025800,5.8256105,-5.8163798
26.1689449,16.0628886,7.4948531,1.7310739,0.2159009,5.6226278,-5.8082646
26.3687079,15.8665344,7.4586790,1.7752558,0.2271335,5.4123369,-5.8405157
26.5684708,15.6718461,7.4135300,1.8228128,0.2488483,5.1922976,-5.7732700
26.7682337,15.4798296,7.3588100,1.8748183,0.2729515,4.9652173,-5.7679857
26.9679967,15.2910646,7.2937071,1.9318321,0.2992312,4.7274648,-5.2418865
27.1677596,15.1066798,7.2173212,1.9970880,0.3540377,4.5005171,-4.4616628
27.3675226,14.9280993,7.1280418,2.0742085,0.4284735,4.2979186,-3.4215018
27.5672855,14.7576269,7.0236623,2.1693698,0.5218967,4.1358344,-2.7941228
27.7670484,14.5991058,6.9023885,2.2808041,0.5961507,3.9986000,-2.2809720
27.9668114,14.4560074,6.7630357,2.4073174,0.6649854,3.8829749,-1.7553865
28.1665743,14.3327448,6.6060202,2.5471819,0.7329911,3.7915923,-1.5090238
28.3663373,14.2330588,6.4326687,2.6917959,0.7192449,3.7112367,-2.1617958
28.5661002,14.1595028,6.2471813,2.8365161,0.7234984,3.5929910,-2.5885315
28.7658631,14.1133943,6.0534125,2.9787054,0.7126255,3.4460701,-2.2087113
28.9656261,14.0964838,5.8550852,3.1409956,0.9110675,3.3155636,-1.6879122
29.1653890,14.1154495,5.6563924,-2.9474106,1.0197496,3.2122574,-0.2085990
29.3651519,14.1747149,5.4655974,-2.7275635,1.1724181,3.1992588,-0.2085990
29.5649149,14.2742495,5.2927048,-2.5195157,0.9156625,3.1862072,2.4973706
29.7646778,14.4041178,5.1405366,-2.3579863,0.6947874,3.3391137,4.0261075
29.9644408,14.5531022,5.0084312,-2.2417610,0.4766855,3.5718643,5.0399820
30.1642037,14.7149508,4.8907515,-2.1629247,0.3054541,3.8434122,4.9989439
30.3639666,14.8827519,4.7838739,-2.1164807,0.1938021,4.0950000,4.9582400
30.5637296,15.0553755,4.6831261,-2.0836175,0.1449258,4.3301236,4.9178675
30.7634925,15.2307336,4.5880907,-2.0495325,0.1969270,4.5513499,4.8778237
30.9632555,15.4100424,4.4994840,-2.0130543,0.1169956,4.7606305,4.8381059
31.1630184,15.5913546,4.4150408,-2.0055785,-0.0462478,4.9594910,-4.0260305
31.3627813,15.7715312,4.3288525,-2.0351570,-0.2498061,4.7945852,-4.2912237
31.5625443,15.9470288,4.2340746,-2.1010287,-0.3827441,4.6123305,-3.1991778
31.7623072,16.1152129,4.1259711,-2.1857767,-0.4605219,4.4716259,-2.7106019
31.9620701,16.2725526,4.0032244,-2.2825407,-0.5115586,4.3488484,-2.6684716
32.1618331,16.4170011,3.8646324,-2.3894655,-0.5432618,4.2244951,-2.6471421
32.3615960,16.5450208,3.7117938,-2.5001230,-0.5713894,4.0974086,-1.9953893
32.5613590,16.6549549,3.5446484,-2.6219994,-0.6459991,3.9989433,-1.2953846
32.7611219,16.7421523,3.3654553,-2.7575980,-0.7121608,3.9337016,-0.3128199
32.9608848,16.8031197,3.1755292,-2.9066992,-0.7818084,3.9177836,-0.3128199
33.1606478,16.8349568,2.9785725,-3.0526693,-0.6830019,3.9018007,1.2916736
33.3604107,16.8396105,2.7789184,3.1013631,-0.6196805,3.9673802,1.9253728
33.5601737,16.8195346,2.5802921,2.9816883,-0.5798263,4.0631690,2.0909811
33.7599366,16.7766708,2.3852893,2.8701490,-0.5381023,4.1647020,2.3132605
33.9596995,16.7131098,2.1959855,2.7666055,-0.4946553,4.2742193,2.5908382
34.1594625,16.6311924,2.0138844,2.6727543,-0.4458827,4.3936383,2.9992291
34.3592254,16.5332806,1.8398311,2.5865357,-0.4175975,4.5279496,3.0204334
34.5589883,16.4212061,1.6745565,2.5057271,-0.3921690,4.6592991,3.0439364
34.7587513,16.2965091,1.5185315,2.4296987,-0.3693540,4.7880267,3.0652608
34.9585142,16.1606771,1.3721492,2.3581616,-0.3471962,4.9142498,3.1230779
35.1582772,16.0150024,1.2355171,2.2908554,-0.3271157,5.0396033,3.1744325
35.3580401,15.8606868,1.1086715,2.2273590,-0.3087659,5.1639006,3.2230278
35.5578030,15.6988862,0.9916119,2.1674338,-0.2914401,5.2871119,3.2835080
35.7575660,15.5305166,0.8841495,2.1108316,-0.2756018,5.4097503,3.3379631
35.9573289,15.3564685,0.7861082,2.0572391,-0.2610643,5.5316364,3.3880735
36.1570919,15.1775767,0.6972909,2.0064770,-0.2473110,5.6526652,3.4465548
36.3568548,14.9944927,0.6174079,1.9583920,-0.2340851,5.7731804,3.5187624
36.5566177,14.8078737,0.5461721,1.9129240,-0.2212291,5.8936787,3.6075855
36.7563807,14.6182918,0.4832499,1.8700150,-0.2084208,6.0147130,3.7227090
36.9561436,14.4262498,0.4282730,1.8296362,-0.1957194,6.1371077,3.8607947
37.1559065,14.2322190,0.3808482,1.7918194,-0.1829746,6.2615157,4.0271450
37.3556695,14.0365599,0.3405370,1.7565818,-0.1697977,6.3887031,4.2377794
37.5554324,13.8396588,0.3068871,1.7239791,-0.1564479,6.5198642,4.4336556
37.7551954,13.6418186,0.2794079,1.6940943,-0.1428035,6.6543211,4.3975546
37.9549583,13.4432397,0.2575754,1.6669783,-0.1286315,6.7850517,4.3617474
38.1547212,13.2441855,0.2408541,1.6427078,-0.1142340,6.9122759,4.3262318
38.3544842,13.0448134,0.2286789,1.6213575,-0.0995411,7.0361921,4.2910055
38.5542471,12.8452081,0.2204635,1.6030271,-0.0839185,7.1569803,4.2560659
38.7540101,12.6455112,0.2155983,1.5877441,-0.0701381,7.2748041,4.2214108
38.9537730,12.4457705,0.2135358,1.5748815,-0.0586430,7.3898131,4.1870379
39.1535359,12.2460043,0.2138574,1.5636201,-0.0544597,7.5021442,4.1529449
39.3532989,12.0462602,0.2163527,1.5530998,-0.0511443,7.6119234,4.1191295
39.5530618,11.8465527,0.2208899,1.5431528,-0.0484480,7.7192665,4.0855895
